CHP ID,Pregnancy,PNC Visit Rate,PNC Visit Missed - #,Total U1 Assessments,Total U1 Treatments,Total U5 Assessments,Total U5 Treatments,U5 Malaria,U5 Diarrhea,U5 Pneumonia,On Time Referral f/u Treatment U5,Missed Visits,%mRDT,All Malaria Assessments,All Malaria Treatments,Act 6pack Issue,mRDT Used,Sales,Community Events,Households Registered
4ae832d5-b2da-4488-9b0c-16875a916cdb,1,0,0,0,0,5,3,3,0,0,0,2,1,4,3,4,4,0,0,123
50c519db-5450-4979-8df4-9dea947d4350,0,0,0,1,1,9,9,9,0,0,0,0,1,10,10,12,10,1126.56,0,169
513c2a0d-2f6c-416f-873f-74c8d897973a,2,0,0,1,1,5,5,4,0,1,0.5,1,1,4,2,3,4,787,0,129
55616492-0d67-4bfc-b42c-80d6287f3d79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
72145eff-cf76-4140-a583-ffd7b686cb89,0,1,0,0,0,4,4,2,2,0,0,0,1,2,1,1,2,204,0,118
7e8cfbf1-fb3b-4d0b-98ad-cbf6ec8aa3ff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
80e7f3e8-28b7-4ae9-b5c7-35f99b203166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
83d62a46-d68a-4566-8782-dfaf95d6f56a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
8ab01966-e4c5-434e-8d62-8e0daf74b9d7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.62,0,243
8f54497d-2003-41a9-982b-9a43d155f9cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
92cea588-5343-43cd-a2aa-9cce1b99a05e,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,73.28,0,129
9d1501b9-0cc8-4d03-b1ee-163113ab9293,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,2,0,0,99
a0f591da-ef89-4215-9402-0fc491db364f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,160
a9234dac-d31e-48aa-8666-1031de0edfe3,0,1,0,3,1,9,2,1,1,0,0.5,1,0.8,4,0,0,4,73.28,0,75
aa0102fb-4d12-4238-9c89-2b1b9d970753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
aa475fa7-b283-419d-bc30-8ed492c94ed9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
ac60fae2-1f04-41df-a9d6-3dfa05beceb3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
ba2a7f83-a44a-4746-9809-f93734434399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
c203fab2-a41e-43ac-aa9d-32532669d760,0,0,0,1,0,6,0,0,0,0,0,0,1,5,0,0,5,0,0,162
c419599b-701f-4cf2-9941-985f4c4747ca,0,0,0,3,3,11,11,11,0,0,0,0,1,11,11,11,11,0,0,120
cf9d372e-9a9a-43bf-aa23-1ab4bd477df6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
f2fe6b42-cd0b-4090-a989-db2edfc93fb4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
f4389ede-8fbc-4579-94ca-acd9ef18e954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
f62b21b9-42dc-4987-a4db-6b41841aa510,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,5,2,0,0,131
f6d04e44-7f39-4ee3-9c4b-514e29de067c,0,0.666666667,1,0,0,5,4,4,0,0,0,0,1,4,1,1,4,0,0,103
f73e516b-6f14-4b15-9426-3ea2891eb1db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,115
04432b1e-c86d-4ceb-9c01-26a5d1e0dc65,2,1,0,4,2,5,3,0,1,2,1,0,1,3,3,7,3,150,1,163
0c80689e-e863-4065-a1a0-f25be3ea80d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
1d2a4687-6680-4cc3-aa25-981d775e7552,0,0,1,1,2,2,3,2,1,0,0,1,1,2,1,2,2,0,0,96
2f4977ce-a618-487d-8bec-9460190ce893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
33f4ccdf-0cec-4d8c-8d90-65459cd782f7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,86
364535d8-beb7-41c6-8c4d-bead24f3d58e,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,40,1,47
38471c64-b1e9-4ea0-b650-ae6ba640cbc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
3928a900-151b-4983-87f9-48c6964de843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.93,0,52
48eaf0d0-b94f-4d48-bd06-71721b54547e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
5fc8525d-c0f8-4c03-baf6-cd8cc8f4bb6d,0,0,0,0,0,2,2,0,2,0,1,0,1,2,0,0,2,96,0,136
6e08403e-3c73-424f-b02c-d6168ebb0c6e,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,111
6f0e434d-caf2-424a-8aab-de5ba26752d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
7058f5e9-8970-486c-90d3-b130f88c5e2c,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,354,0,201
73cebafe-4066-4ed6-8943-c115dacfb89a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
768cb980-06b4-445e-beb9-f876d325ae25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
77c75f0d-6665-42b0-91fa-0d292affb220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
86d9d482-6b3a-4a21-95ca-8c448815aee3,3,0,0,1,1,4,3,3,0,0,1,0,1,4,4,7,4,0,0,119
8815350e-3dae-45e3-ba60-7d67009e3f2a,1,0,0,2,1,6,3,2,1,0,0,0,1,3,2,3,3,0,0,158
906c6363-93bd-4b78-a601-26339574a512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
9259a83c-1251-4821-87b6-32395a836085,0,1,0,0,0,4,4,4,0,0,0,0,1,5,5,5,5,1602.56,0,132
9625914c-3a10-47f8-b53a-1432e4875936,1,0,1,0,0,2,2,2,0,0,0,0,1,2,2,3,2,444,0,165
9a9e00b8-308e-44b1-9adc-04663083b12b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
9e3dd75e-ed21-4423-b430-e81ecc33a96a,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,2,1,925,0,141
a3625186-5e5a-4ca6-bb5b-455ebbc618e4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.62,0,73
a979efae-a6dd-4dd4-936b-5ab453d58b0b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,0,162
abd204d9-fe00-47c5-a3a1-fd1f2d6c8699,2,0,0,1,0,7,7,4,0,3,0,0,1,7,5,7,7,0,0,108
ba106db2-5d43-4b61-bf83-372062186c6d,2,0,1,0,0,1,1,0,1,0,0,0,1,2,2,4,2,0,1,113
cae2718f-43e9-4e5d-aab0-1b3375099f67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
d0c93896-6715-4576-831b-98d4d90aedb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
d73851c5-e8b7-434e-8811-614f352aa112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
db074a90-0890-4414-8517-1aadf9988696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286.56,0,129
db70f273-e685-426a-8fd3-0aa8f8a067dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
db937120-fd36-46c5-bf10-de09db065608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
e60dcf30-2a1b-4c98-83d0-00b9dd2385f6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
e7e235f0-1c52-42ef-a0fe-9dcf5192b0f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
ed87caab-0983-4047-8f6d-47571b731759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
58a4288f-7a87-436b-949a-de90824ef912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
a15c45d2-a86a-42c4-94e4-a41222bc7390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
aff94363-757c-43e5-a756-ee6972652cc4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
0574ffc9-62e2-4d2b-b929-b76ef145a75d,0,0,0,0,0,4,4,4,0,0,0,0,1,11,11,30,11,0,0,172
0eb74679-b166-4faa-8fa5-bd59273280c3,0,0.666666667,1,5,1,11,1,0,1,0,1,0,1,4,2,6,4,240,0,339
109610f1-0191-4dbd-908c-a7f73b64c10b,0,0,1,3,3,6,5,2,1,2,0,0,1,3,2,3,3,380,0,147
116df07a-8fea-4ff9-8339-f22e0c8823e0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
4fd53b0c-9fa2-4f45-90ab-d8cb3197436f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,109
530b46ea-eba9-4a6b-aa2d-79c0f817e108,0,0,0,2,0,5,3,2,1,0,0,0,1,9,8,20,9,0,0,113
7254926a-b4b6-4541-a921-9782086e4240,1,0,0,3,0,15,11,11,0,0,1,0,1,20,19,46,20,2404.49,0,115
815e3451-6ef4-4c84-8731-c0bbfe69bfa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
87b9d730-9837-4e67-bd1d-0ebbe2d60fbb,2,0,0,4,3,13,11,7,2,2,0,0,1,14,10,19,14,0,0,159
9ee55cfe-5ff3-4e26-a1c6-1957f0076baf,2,0,0,3,2,13,11,11,0,0,0.846153846,2,1,27,24,63,27,150,0,119
a2c46bfb-0158-4864-b6ee-d85f67253aa4,0,0,1,0,0,1,1,1,0,0,0,0,1,2,2,6,2,0,0,103
a4cbe45c-52e3-4a09-a209-8d89f943c7ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
a7e26851-997f-45f0-8e92-225e82ae9a6b,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,122
b300a3fa-6011-468d-b978-41c9528c4c3a,0,1,0,2,2,4,4,4,0,0,0,0,1,17,16,47,17,0,0,142
c1852014-de70-4da7-99d8-4e482b03d6e9,2,0,0,3,3,23,23,18,5,0,0,0,1,32,26,50,32,0,0,108
c46d6aaf-35f4-433d-a194-47f68fed7702,0,0,0,1,1,13,13,9,4,0,0,1,0.944444444,17,17,39,17,0,0,105
d2bbfd30-58bb-41cf-8a38-deb26e2629d6,2,0,1,1,1,3,3,2,1,0,0,0,1,4,3,7,4,0,0,117
dfacdb98-d0e0-4734-9456-781637ac6eb0,0,0,0,3,1,12,7,7,0,0,1,0,1,22,16,41,22,980,1,67
e03d9920-477d-4119-a8e9-21c9213cf19a,2,1,0,5,2,13,9,8,0,1,1,0,1,12,8,11,12,2774.49,1,217
fad9fae0-125b-46ec-b3b3-afa8a122a9b5,0,0,0,1,1,3,2,2,0,0,0,0,1,8,7,20,8,0,0,275
27c28640-9e6b-4827-806e-dee2c04687bd,0,0,0,0,0,3,2,2,0,0,0,0,1,5,5,15,5,980,0,115
2fc9d965-b630-4989-852a-4b55b8cf080d,0,0,0,2,1,6,3,2,0,1,0.5,1,1,5,5,13,5,230,0,121
593a2864-a047-4d1c-bace-513a46d7ba69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
6183c1cd-6d43-4e17-a9b9-7b3e198c0ce6,1,0,0,1,0,5,3,3,0,0,0,0,1,8,6,19,8,0,1,87
6f3623f2-8459-4281-a8cd-67f863eb9f76,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,12,3,490,1,155
71bdae2f-2435-4b81-be23-02b7d580aaeb,1,0,0,4,3,17,15,15,0,0,0,1,1,41,38,99,41,0,0,263
75c092d4-8fd2-4d09-985d-ee2d06c7452a,1,0,1,6,1,13,8,8,0,0,0,1,1,17,16,39,17,925,1,221
8cdf1278-b1ad-4704-acb3-f9463087b606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
98c7c32c-4e0c-4311-84da-8e2d28def600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,72
9af3f94c-5919-409b-a35b-49ced71adb37,0,0,0,0,0,5,5,5,0,0,0,0,1,8,8,16,8,1300,0,129
a5387a5b-a7ef-4e75-a57c-3298ee0c2a02,1,0,0,1,0,3,2,0,1,1,0,0,1,10,4,9,10,0,1,156
abe3ecff-8c4d-40c2-9a5f-59ae47ab3be9,1,0,0,0,0,4,4,3,1,0,0.5,2,1,6,5,12,6,0,3,194
bf305053-7931-46a5-ae4a-dcdbca599cff,1,0.5,1,1,0,8,4,3,1,0,0,0,1,11,7,20,11,0,0,128
c1e3be26-0a05-40f8-8eae-27406ca61959,2,0,0,3,0,3,0,0,0,0,1,0,1,3,1,4,3,0,0,86
c52eb743-020a-4ee5-92fe-1a0b3df3dff3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,20,6,0,0,134
f486d958-8211-4a18-8861-c0441910bfaf,0,0,0,1,1,2,2,1,0,1,0,0,1,4,4,7,4,0,0,133
f5cc1825-f05f-4493-af93-f00f276139b7,0,0,0,5,0,13,2,2,0,0,1,0,1,13,13,45,13,0,0,81
0135bdba-7594-4608-9162-dc5d947a0836,0,1,0,1,0,7,4,2,1,1,0,1,1,4,3,6,4,165,0,79
07bfb1d7-ddab-4f93-b48a-d829aa1489a6,0,0,0,0,0,9,10,9,1,0,0,0,1,13,11,21,13,0,0,78
2b6f7462-7cd3-4951-973c-d8c7e5ef2b02,0,0,0,1,0,9,6,6,0,0,0,1,0.933333333,14,13,31,14,0,0,74
319ea114-8e03-4c22-823b-5c955dd9632f,0,0,0,0,0,10,4,4,0,0,1,0,1,5,4,5,5,0,0,75
31c00f2d-6868-46bc-bd92-46e4e1950a3f,1,1,0,2,0,9,6,6,0,0,0,0,1,18,14,33,18,470,0,203
465303f1-181a-4dbc-8951-627a91bccc24,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,8,3,0,0,80
66737cb2-b60b-42d4-abd6-def920cb5569,2,0,0,5,0,16,2,2,0,0,0,0,0.727272727,8,4,9,8,0,0,85
71db72fe-8a34-4226-8e3d-6e9335127ea2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,74
756a68ed-0675-4688-82a1-b967ee23c35e,0,0,0,3,2,9,5,3,2,0,1,0,1,12,8,17,12,0,0,67
762cc9ee-f70b-496a-a9be-c83f3678f9f9,1,0,0,0,0,8,8,8,0,0,0,0,1,14,14,27,14,0,0,156
823e8c06-5c69-424d-8d19-9d67315aa53d,1,1,0,0,0,8,8,8,0,0,0,0,1,22,22,62,22,0,0,121
8c70b117-ca73-4715-b665-4e53a97498e2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
8fdb1798-823c-4f12-9dd4-0f148c71e274,0,0,1,4,4,21,19,16,1,2,1,0,1,38,31,64,38,2484,0,292
920035a9-d5cd-44e1-b1d9-a7779c4d363f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
a9a01984-0a01-401e-bf58-517f0280cf12,0,0,1,0,0,2,2,1,1,0,0,0,1,4,3,9,4,0,0,108
bb729936-42b3-42c3-8537-d385953a9e37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,111
c51625fd-e876-4754-b5ec-16265f6a8c4e,0,0,0,2,2,9,10,9,0,1,0,0,1,11,11,20,11,0,0,102
cd475b77-72b7-4719-97e0-e695ac16c245,0,0,0,2,1,6,4,4,0,0,0,0,1,12,11,30,12,0,0,77
d8071904-a2dc-4487-9d96-2483dd4b2796,0,0,0,3,4,7,8,7,1,0,0,1,1,16,15,37,16,70,0,109
df6f05b9-6627-4f88-b162-41afd17c5762,0,0.5,1,1,0,8,6,6,0,0,0,0,1,15,15,35,15,1720,0,118
e899bbd9-95b5-4a93-b750-0c10fd9d1b8d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
12098cec-d784-4e6f-8532-f0fd74ca5501,0,0,0,0,0,4,5,3,1,1,0,0,1,15,14,40,15,110,0,136
2c924743-fed0-4d1d-951f-d74fde2056b3,0,0,2,0,0,6,1,1,0,0,0,0,1,4,4,13,4,0,0,155
69a8923f-259d-4260-b003-78e0624e1c59,0,0,0,0,0,4,4,4,0,0,0,0,1,14,13,35,14,0,0,74
7b754207-cf52-41af-a0b1-eb2186a81306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
7f895634-48af-4c87-8444-115d7f3d083c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
85175f97-f99c-4e8e-b3c5-b7bc8fe1e524,1,0,0,0,0,6,6,5,1,0,0,0,1,8,7,13,8,0,0,121
9c084e2a-7092-4ab5-b634-3b271c127d51,1,0,0,1,0,6,3,3,0,0,0,0,1,9,7,16,9,0,1,134
c425cccc-0542-4fe6-9bf0-3d6f6f222dd7,0,0,1,3,2,4,4,2,2,0,0,0,1,11,7,21,11,0,0,113
cd054918-73ee-4c18-8ee3-017ece421b45,1,0.666666667,1,2,2,8,8,8,0,0,1,0,1,12,12,25,12,0,0,155
d8451ace-0b16-4f6c-9393-384566f7ed29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
ddc1ad23-f670-4ed2-94bc-1a8e98f939f4,1,0,0,2,0,7,3,3,0,0,0,0,1,7,4,8,7,0,0,104
e86b043b-9e45-447a-82f0-b59202ea9ceb,1,0,0,1,1,9,9,9,0,0,0,0,1,14,12,24,14,0,0,123
eb14416d-8c68-4cf8-bf34-33ef821baf23,0,0,1,1,1,8,8,7,0,1,0,0,1,11,10,20,11,730,0,103
fa59c7f2-c3f2-40ed-86a3-3b397bd2a5e5,2,0,0,3,4,11,12,11,1,0,0,0,1,19,18,38,19,0,0,131
29e4518c-d9c1-480c-a42f-fcb6083093fa,1,0,0,1,1,2,2,1,1,0,1,0,1,2,2,5,2,0,0,188
2a03cdf5-855f-4664-a93f-bf7b0d1fd6b3,0,0,0,2,1,6,4,4,0,0,1,0,1,10,9,22,10,0,0,94
543cb21e-3422-423d-a025-d43fbdd3fdb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
5e5936fa-95d8-486b-b34a-a739b92f785b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
7c522395-d026-4110-866c-0242e58b1e7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
7dadcd6d-5bb9-41ab-b5d9-a97018ff8db1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,133
88a170de-9aeb-4281-9023-851102876fde,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,485,0,118
9d915198-033e-4ddd-828f-3c466cc53d11,0,0,0,1,0,3,1,1,0,0,0,0,1,4,2,5,4,0,0,127
a04f76b7-f2bd-455d-a375-34c8c636dbcf,0,0,0,2,1,9,8,5,0,3,1,0,1,15,11,27,15,0,0,101
a060a041-ae4e-4836-962f-41744f62f546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
d0c71107-89b6-4386-93e7-2379c616e830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,1,92
14c01c02-6a51-4d18-b3c5-f1e93730761c,0,1,0,2,2,4,5,3,0,2,1,0,1,5,4,8,5,0,0,107
2a02b8c1-4e88-41dc-8455-0fb5910424ba,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,159
2cf288da-a705-43e3-8830-825dead4e0e0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,72
3cdbfedd-1cdf-44eb-8e9d-962d3d8712d7,0,0,0,4,3,25,17,17,0,0,0,0,1,25,20,34,25,0,0,48
4f32bfca-f472-4848-af5a-27fe5eb5c8ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
4fce7baa-6302-4778-a9e0-65002b1b1cf7,0,0,1,2,1,5,4,4,0,0,0,0,1,7,6,14,7,980,0,106
57db4ae5-2d43-4ca6-9e64-b1e01e453975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
5d21c4ab-d326-4853-8bee-56c47e2a5959,0,0,0,1,1,3,3,3,0,0,0,1,1,6,6,15,6,0,0,72
8538e5f3-4fa9-4125-8290-c6d8d3c0a8bd,0,0,0,3,1,9,5,3,1,1,0,0,1,19,11,30,19,195,0,88
8a488ee1-72c3-4e2f-b850-34e110fc9c2b,0,0,0,3,1,17,12,12,0,0,0,0,1,24,19,37,24,0,0,145
8efaa4d2-1d2c-4293-a212-a441977ac33b,2,1,0,4,0,9,6,5,1,0,1,0,1,12,8,19,12,0,0,156
946858cf-d934-41bd-b1ad-e6f857625f58,0,0,0,4,4,15,14,4,7,3,0,5,1,26,17,47,26,2100,0,119
9810f780-bb5c-4a85-8ccd-dd0e929e2d7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
987c68cf-edd9-44a8-9990-98c5f392aacb,0,0,0,4,2,4,2,2,0,0,0,0,1,8,7,21,8,0,0,68
9fac82d7-4273-4149-8713-2f1631e1db8f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
a970d423-a8d2-460a-86b8-ea092f9d465f,0,0,1,5,3,14,12,8,2,2,0.666666667,1,1,18,15,37,18,0,0,149
b3dcc3c5-faaf-47ce-90be-18688071d19e,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,93
b7e935f7-026d-4b22-bb49-eb2354100cce,1,0,0,1,0,2,1,1,0,0,0,1,1,2,2,6,2,0,2,152
c99f386a-a803-4c61-bf87-22633267bad1,2,0.5,1,1,2,4,5,4,0,1,0.5,2,1,9,9,21,9,510,0,120
f84a7f85-3a2e-4b36-be95-f72468e5b818,0,0,0,1,0,4,1,1,0,0,0,0,1,4,2,6,4,0,0,88
00d2a379-76a1-45ca-82a6-a8c8cfd0b5e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00db8e8c-0928-4dd2-b1ec-b367efc1817b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
033d4594-d402-45bf-869b-42c3608f3e6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05003346-8ec0-4498-9c88-6edb8be06751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c32502b-8b54-492d-bf8b-1e894270f107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1be61782-1583-422e-8725-c5f97e8209bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c44d38b-0ecd-47b1-af4e-26fe9c46bd92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f4a9ca2-4754-4051-b91c-04d4023d2fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
2117f2c7-0c66-45d9-a629-fa4e931a27f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
25519eca-a8b2-41ac-b1a4-f925a5ed0ac7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26ad60e3-f84c-42d7-af98-2e43958adca8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701f9c1-5b4d-4de1-9c47-780f2ffb7bc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30233b4b-37aa-47bc-92fb-1200045b5fd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330cf547-80dd-4999-a17d-6f3b4a2624dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34d6793e-cd6b-46d2-bdeb-409e08464425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34e29627-504c-4aba-a3df-b834e627b884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39ad82dc-b50a-4bea-b060-84b16474906a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ae1de5c-9244-4684-aca3-c27bb43d02c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b517e58-27f4-4860-b09d-a0bc02b49239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c6aca4b-06de-4bc8-b45b-5bd12c8051b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43369c42-b5ed-474c-a45e-651e7f27fe27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433b3e36-c9f7-4923-91d9-e07718b9a2bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434188cf-974f-48b1-8adb-e5585ef5b9f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
44e7caf4-1024-4dd9-a170-143961c9d6af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
479bc313-2ca5-4c34-8f75-2a75969bfa4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50da72c9-9613-41d1-8221-f1d8fdf0ae00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51aace91-2a17-4b8f-96c8-420ef4ba081f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55fc9474-e64f-419a-93d0-725412554a02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63133d47-62cf-423f-940c-309af40b2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65f7c5c8-49f3-4a27-9a36-5607167988f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665a603c-c699-4698-9fbf-9a0c20a43042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6871b57e-7fa3-4ab6-8d25-1573ecfd8705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718169ad-f436-424a-874e-41ce6280f8b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749f90c4-1234-408b-87ff-9d95695d98b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76665d14-455e-4ac7-852a-fc5fd9de694e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fb64b83-1bc6-40f5-a3d1-51d9e636f1ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802f934d-a6c2-405d-9a36-b55af71718d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
